filename,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k16_0.899_0.537_0.537_0.537_c862-r64_c64.tns,c size: (64 x 64), 32776 bytes
k16_0.899_0.537_0.537_0.537_c862-r64_c128.tns,B size: (1024 x 512 x 64 x 128), 52216572 bytes
k16_0.899_0.537_0.537_0.537_c862-r64_c256.tns,B size: (1024 x 256 x 64 x 256), 49330124 bytes
k16_0.899_0.537_0.537_0.537_c862-r64_c512.tns,B size: (1024 x 128 x 64 x 512), 46592572 bytes
k16_0.899_0.537_0.537_0.537_c862-r64_c1024.tns,B size: (1024 x 64 x 64 x 1024), 43560100 bytes
k16_0.899_0.537_0.537_0.537_c862-r64_c2048.tns,B size: (1024 x 32 x 64 x 2048), 40113684 bytes
k16_0.899_0.537_0.537_0.537_c862-r128_c4.tns,c size: (128 x 4), 4104 bytes
k16_0.899_0.537_0.537_0.537_c862-r128_c8.tns,c size: (128 x 8), 8200 bytes
k16_0.899_0.537_0.537_0.537_c862-r128_c16.tns,c size: (128 x 16), 16392 bytes
k16_0.899_0.537_0.537_0.537_c862-r128_c32.tns,c size: (128 x 32), 32776 bytes
k16_0.899_0.537_0.537_0.537_c862-r128_c64.tns,c size: (128 x 64), 65544 bytes
k16_0.899_0.537_0.537_0.537_c862-r128_c128.tns,c size: (128 x 128), 131080 bytes
k16_0.899_0.537_0.537_0.537_c862-r128_c256.tns,B size: (512 x 256 x 128 x 256), 48302260 bytes
k16_0.899_0.537_0.537_0.537_c862-r128_c512.tns,B size: (512 x 128 x 128 x 512), 46064836 bytes
k16_0.899_0.537_0.537_0.537_c862-r128_c1024.tns,B size: (512 x 64 x 128 x 1024), 43293860 bytes
k16_0.899_0.537_0.537_0.537_c862-r128_c2048.tns,B size: (512 x 32 x 128 x 2048), 39978516 bytes
k16_0.899_0.537_0.537_0.537_c862-r256_c4.tns,c size: (256 x 4), 8200 bytes
k16_0.899_0.537_0.537_0.537_c862-r256_c8.tns,c size: (256 x 8), 16392 bytes
k16_0.899_0.537_0.537_0.537_c862-r256_c16.tns,c size: (256 x 16), 32776 bytes
k16_0.899_0.537_0.537_0.537_c862-r256_c32.tns,c size: (256 x 32), 65544 bytes
k16_0.899_0.537_0.537_0.537_c862-r256_c64.tns,c size: (256 x 64), 131080 bytes
k16_0.899_0.537_0.537_0.537_c862-r256_c128.tns,c size: (256 x 128), 262152 bytes
k16_0.899_0.537_0.537_0.537_c862-r256_c256.tns,c size: (256 x 256), 524296 bytes
k16_0.899_0.537_0.537_0.537_c862-r256_c512.tns,B size: (256 x 128 x 256 x 512), 45800644 bytes
k16_0.899_0.537_0.537_0.537_c862-r256_c1024.tns,B size: (256 x 64 x 256 x 1024), 43160740 bytes
k16_0.899_0.537_0.537_0.537_c862-r256_c2048.tns,B size: (256 x 32 x 256 x 2048), 39910932 bytes
k16_0.899_0.537_0.537_0.537_c862-r512_c4.tns,c size: (512 x 4), 16392 bytes
k16_0.899_0.537_0.537_0.537_c862-r512_c8.tns,c size: (512 x 8), 32776 bytes
k16_0.899_0.537_0.537_0.537_c862-r512_c16.tns,c size: (512 x 16), 65544 bytes
k16_0.899_0.537_0.537_0.537_c862-r512_c32.tns,c size: (512 x 32), 131080 bytes
k16_0.899_0.537_0.537_0.537_c862-r512_c64.tns,c size: (512 x 64), 262152 bytes
k16_0.899_0.537_0.537_0.537_c862-r512_c128.tns,c size: (512 x 128), 524296 bytes
k16_0.899_0.537_0.537_0.537_c862-r512_c256.tns,c size: (512 x 256), 1048584 bytes
k16_0.899_0.537_0.537_0.537_c862-r512_c512.tns,c size: (512 x 512), 2097160 bytes
k16_0.899_0.537_0.537_0.537_c862-r512_c1024.tns,B size: (128 x 64 x 512 x 1024), 43094180 bytes
k16_0.899_0.537_0.537_0.537_c862-r512_c2048.tns,B size: (128 x 32 x 512 x 2048), 39877140 bytes
k16_0.899_0.537_0.537_0.537_c862-r1024_c4.tns,c size: (1024 x 4), 32776 bytes
k16_0.899_0.537_0.537_0.537_c862-r1024_c8.tns,c size: (1024 x 8), 65544 bytes
k16_0.899_0.537_0.537_0.537_c862-r1024_c16.tns,c size: (1024 x 16), 131080 bytes
k16_0.899_0.537_0.537_0.537_c862-r1024_c32.tns,c size: (1024 x 32), 262152 bytes
k16_0.899_0.537_0.537_0.537_c862-r1024_c64.tns,c size: (1024 x 64), 524296 bytes
k16_0.899_0.537_0.537_0.537_c862-r1024_c128.tns,c size: (1024 x 128), 1048584 bytes
k16_0.899_0.537_0.537_0.537_c862-r1024_c256.tns,c size: (1024 x 256), 2097160 bytes
k16_0.899_0.537_0.537_0.537_c862-r1024_c512.tns,c size: (1024 x 512), 4194312 bytes
k16_0.899_0.537_0.537_0.537_c862-r1024_c1024.tns,c size: (1024 x 1024), 8388616 bytes
k16_0.899_0.537_0.537_0.537_c862-r1024_c2048.tns,B size: (64 x 32 x 1024 x 2048), 39860244 bytes
k16_0.899_0.537_0.537_0.537_c862-r2048_c4.tns,c size: (2048 x 4), 65544 bytes
k16_0.899_0.537_0.537_0.537_c862-r2048_c8.tns,c size: (2048 x 8), 131080 bytes
k16_0.899_0.537_0.537_0.537_c862-r2048_c16.tns,c size: (2048 x 16), 262152 bytes
k16_0.899_0.537_0.537_0.537_c862-r2048_c32.tns,c size: (2048 x 32), 524296 bytes
k16_0.899_0.537_0.537_0.537_c862-r2048_c64.tns,c size: (2048 x 64), 1048584 bytes
k16_0.899_0.537_0.537_0.537_c862-r2048_c128.tns,c size: (2048 x 128), 2097160 bytes
k16_0.899_0.537_0.537_0.537_c862-r2048_c256.tns,c size: (2048 x 256), 4194312 bytes
k16_0.899_0.537_0.537_0.537_c862-r2048_c512.tns,c size: (2048 x 512), 8388616 bytes
k16_0.899_0.537_0.537_0.537_c862-r2048_c1024.tns,c size: (2048 x 1024), 16777224 bytes
k16_0.899_0.537_0.537_0.537_c862-r2048_c2048.tns,c size: (2048 x 2048), 33554440 bytes
k16_0.899_0.537_0.537_0.538_c862-r4_c4.tns,c size: (4 x 4), 136 bytes
k16_0.899_0.537_0.537_0.538_c862-r4_c8.tns,c size: (4 x 8), 264 bytes
k16_0.899_0.537_0.537_0.538_c862-r4_c16.tns,B size: (16384 x 4096 x 4 x 16), 69134288 bytes
k16_0.899_0.537_0.537_0.538_c862-r4_c32.tns,c size: (4 x 32), 1032 bytes
k16_0.899_0.537_0.537_0.538_c862-r4_c64.tns,B size: (16384 x 1024 x 4 x 64), 66874888 bytes
k16_0.899_0.537_0.537_0.538_c862-r4_c128.tns,B size: (16384 x 512 x 4 x 128), 64506632 bytes
k16_0.899_0.537_0.537_0.538_c862-r4_c256.tns,B size: (16384 x 256 x 4 x 256), 60901400 bytes
k16_0.899_0.537_0.537_0.538_c862-r4_c512.tns,B size: (16384 x 128 x 4 x 512), 55984512 bytes
k16_0.899_0.537_0.537_0.538_c862-r4_c1024.tns,B size: (16384 x 64 x 4 x 1024), 50127208 bytes
k16_0.899_0.537_0.537_0.538_c862-r4_c2048.tns,B size: (16384 x 32 x 4 x 2048), 44134608 bytes
k16_0.899_0.537_0.537_0.538_c862-r8_c4.tns,c size: (8 x 4), 264 bytes
k16_0.899_0.537_0.537_0.538_c862-r8_c8.tns,c size: (8 x 8), 520 bytes
k16_0.899_0.537_0.537_0.538_c862-r8_c16.tns,B size: (8192 x 4096 x 8 x 16), 68415296 bytes
k16_0.899_0.537_0.537_0.538_c862-r8_c32.tns,B size: (8192 x 2048 x 8 x 32), 67129424 bytes
k16_0.899_0.537_0.537_0.538_c862-r8_c64.tns,B size: (8192 x 1024 x 8 x 64), 65016672 bytes
k16_0.899_0.537_0.537_0.538_c862-r8_c128.tns,B size: (8192 x 512 x 8 x 128), 61860408 bytes
k16_0.899_0.537_0.537_0.538_c862-r8_c256.tns,B size: (8192 x 256 x 8 x 256), 57613344 bytes
k16_0.899_0.537_0.537_0.538_c862-r8_c512.tns,B size: (8192 x 128 x 8 x 512), 52574864 bytes
k16_0.899_0.537_0.537_0.538_c862-r8_c1024.tns,B size: (8192 x 64 x 8 x 1024), 47278360 bytes
k16_0.899_0.537_0.537_0.538_c862-r8_c2048.tns,B size: (8192 x 32 x 8 x 2048), 42221896 bytes
k16_0.899_0.537_0.537_0.538_c862-r16_c4.tns,c size: (16 x 4), 520 bytes
k16_0.899_0.537_0.537_0.538_c862-r16_c8.tns,c size: (16 x 8), 1032 bytes
k16_0.899_0.537_0.537_0.538_c862-r16_c16.tns,c size: (16 x 16), 2056 bytes
k16_0.899_0.537_0.537_0.538_c862-r16_c32.tns,B size: (4096 x 2048 x 16 x 32), 65291464 bytes
k16_0.899_0.537_0.537_0.538_c862-r16_c64.tns,B size: (4096 x 1024 x 16 x 64), 62395584 bytes
k16_0.899_0.537_0.537_0.538_c862-r16_c128.tns,B size: (4096 x 512 x 16 x 128), 58606984 bytes
k16_0.899_0.537_0.537_0.538_c862-r16_c256.tns,B size: (4096 x 256 x 16 x 256), 54248608 bytes
k16_0.899_0.537_0.537_0.538_c862-r16_c512.tns,B size: (4096 x 128 x 16 x 512), 49769736 bytes
k16_0.899_0.537_0.537_0.538_c862-r16_c1024.tns,B size: (4096 x 64 x 16 x 1024), 45400352 bytes
k16_0.899_0.537_0.537_0.538_c862-r16_c2048.tns,B size: (4096 x 32 x 16 x 2048), 41162856 bytes
k16_0.899_0.537_0.537_0.538_c862-r32_c4.tns,c size: (32 x 4), 1032 bytes
k16_0.899_0.537_0.537_0.538_c862-r32_c8.tns,c size: (32 x 8), 2056 bytes
k16_0.899_0.537_0.537_0.538_c862-r32_c16.tns,c size: (32 x 16), 4104 bytes
k16_0.899_0.537_0.537_0.538_c862-r32_c32.tns,c size: (32 x 32), 8200 bytes
k16_0.899_0.537_0.537_0.538_c862-r32_c64.tns,B size: (2048 x 1024 x 32 x 64), 59168616 bytes
k16_0.899_0.537_0.537_0.538_c862-r32_c128.tns,B size: (2048 x 512 x 32 x 128), 55277456 bytes
k16_0.899_0.537_0.537_0.538_c862-r32_c256.tns,B size: (2048 x 256 x 32 x 256), 51475168 bytes
k16_0.899_0.537_0.537_0.538_c862-r32_c512.tns,B size: (2048 x 128 x 32 x 512), 47914832 bytes
k16_0.899_0.537_0.537_0.538_c862-r32_c1024.tns,B size: (2048 x 64 x 32 x 1024), 44358192 bytes
k16_0.899_0.537_0.537_0.538_c862-r32_c2048.tns,B size: (2048 x 32 x 32 x 2048), 40622792 bytes
k16_0.899_0.537_0.537_0.538_c862-r64_c4.tns,c size: (64 x 4), 2056 bytes
k16_0.899_0.537_0.537_0.538_c862-r64_c8.tns,c size: (64 x 8), 4104 bytes
k16_0.899_0.537_0.537_0.538_c862-r64_c16.tns,c size: (64 x 16), 8200 bytes
k16_0.899_0.537_0.537_0.538_c862-r64_c32.tns,c size: (64 x 32), 16392 bytes
k16_0.899_0.537_0.537_0.538_c862-r64_c64.tns,c size: (64 x 64), 32776 bytes
k16_0.899_0.537_0.537_0.538_c862-r64_c128.tns,B size: (1024 x 512 x 64 x 128), 52526800 bytes
k16_0.899_0.537_0.537_0.538_c862-r64_c256.tns,B size: (1024 x 256 x 64 x 256), 49635160 bytes
k16_0.899_0.537_0.537_0.538_c862-r64_c512.tns,B size: (1024 x 128 x 64 x 512), 46882104 bytes
k16_0.899_0.537_0.537_0.538_c862-r64_c1024.tns,B size: (1024 x 64 x 64 x 1024), 43826264 bytes
k16_0.899_0.537_0.537_0.538_c862-r64_c2048.tns,B size: (1024 x 32 x 64 x 2048), 40352456 bytes
k16_0.899_0.537_0.537_0.538_c862-r128_c4.tns,c size: (128 x 4), 4104 bytes
k16_0.899_0.537_0.537_0.538_c862-r128_c8.tns,c size: (128 x 8), 8200 bytes
k16_0.899_0.537_0.537_0.538_c862-r128_c16.tns,c size: (128 x 16), 16392 bytes
k16_0.899_0.537_0.537_0.538_c862-r128_c32.tns,c size: (128 x 32), 32776 bytes
k16_0.899_0.537_0.537_0.538_c862-r128_c64.tns,c size: (128 x 64), 65544 bytes
k16_0.899_0.537_0.537_0.538_c862-r128_c128.tns,c size: (128 x 128), 131080 bytes
k16_0.899_0.537_0.537_0.538_c862-r128_c256.tns,B size: (512 x 256 x 128 x 256), 48606824 bytes
k16_0.899_0.537_0.537_0.538_c862-r128_c512.tns,B size: (512 x 128 x 128 x 512), 46354336 bytes
k16_0.899_0.537_0.537_0.538_c862-r128_c1024.tns,B size: (512 x 64 x 128 x 1024), 43560032 bytes
k16_0.899_0.537_0.537_0.538_c862-r128_c2048.tns,B size: (512 x 32 x 128 x 2048), 40217288 bytes
k16_0.899_0.537_0.537_0.538_c862-r256_c4.tns,c size: (256 x 4), 8200 bytes
k16_0.899_0.537_0.537_0.538_c862-r256_c8.tns,c size: (256 x 8), 16392 bytes
k16_0.899_0.537_0.537_0.538_c862-r256_c16.tns,c size: (256 x 16), 32776 bytes
k16_0.899_0.537_0.537_0.538_c862-r256_c32.tns,c size: (256 x 32), 65544 bytes
k16_0.899_0.537_0.537_0.538_c862-r256_c64.tns,c size: (256 x 64), 131080 bytes
k16_0.899_0.537_0.537_0.538_c862-r256_c128.tns,c size: (256 x 128), 262152 bytes
k16_0.899_0.537_0.537_0.538_c862-r256_c256.tns,c size: (256 x 256), 524296 bytes
k16_0.899_0.537_0.537_0.538_c862-r256_c512.tns,B size: (256 x 128 x 256 x 512), 46090144 bytes
k16_0.899_0.537_0.537_0.538_c862-r256_c1024.tns,B size: (256 x 64 x 256 x 1024), 43426912 bytes
k16_0.899_0.537_0.537_0.538_c862-r256_c2048.tns,B size: (256 x 32 x 256 x 2048), 40149704 bytes
k16_0.899_0.537_0.537_0.538_c862-r512_c4.tns,c size: (512 x 4), 16392 bytes
k16_0.899_0.537_0.537_0.538_c862-r512_c8.tns,c size: (512 x 8), 32776 bytes
k16_0.899_0.537_0.537_0.538_c862-r512_c16.tns,c size: (512 x 16), 65544 bytes
k16_0.899_0.537_0.537_0.538_c862-r512_c32.tns,c size: (512 x 32), 131080 bytes
k16_0.899_0.537_0.537_0.538_c862-r512_c64.tns,c size: (512 x 64), 262152 bytes
k16_0.899_0.537_0.537_0.538_c862-r512_c128.tns,c size: (512 x 128), 524296 bytes
k16_0.899_0.537_0.537_0.538_c862-r512_c256.tns,c size: (512 x 256), 1048584 bytes
k16_0.899_0.537_0.537_0.538_c862-r512_c512.tns,c size: (512 x 512), 2097160 bytes
k16_0.899_0.537_0.537_0.538_c862-r512_c1024.tns,B size: (128 x 64 x 512 x 1024), 43360352 bytes
k16_0.899_0.537_0.537_0.538_c862-r512_c2048.tns,B size: (128 x 32 x 512 x 2048), 40115912 bytes
k16_0.899_0.537_0.537_0.538_c862-r1024_c4.tns,c size: (1024 x 4), 32776 bytes
k16_0.899_0.537_0.537_0.538_c862-r1024_c8.tns,c size: (1024 x 8), 65544 bytes
k16_0.899_0.537_0.537_0.538_c862-r1024_c16.tns,c size: (1024 x 16), 131080 bytes
k16_0.899_0.537_0.537_0.538_c862-r1024_c32.tns,c size: (1024 x 32), 262152 bytes
k16_0.899_0.537_0.537_0.538_c862-r1024_c64.tns,c size: (1024 x 64), 524296 bytes
k16_0.899_0.537_0.537_0.538_c862-r1024_c128.tns,c size: (1024 x 128), 1048584 bytes
k16_0.899_0.537_0.537_0.538_c862-r1024_c256.tns,c size: (1024 x 256), 2097160 bytes
k16_0.899_0.537_0.537_0.538_c862-r1024_c512.tns,c size: (1024 x 512), 4194312 bytes
k16_0.899_0.537_0.537_0.538_c862-r1024_c1024.tns,c size: (1024 x 1024), 8388616 bytes
k16_0.899_0.537_0.537_0.538_c862-r1024_c2048.tns,B size: (64 x 32 x 1024 x 2048), 40099016 bytes
k16_0.899_0.537_0.537_0.538_c862-r2048_c4.tns,c size: (2048 x 4), 65544 bytes
k16_0.899_0.537_0.537_0.538_c862-r2048_c8.tns,c size: (2048 x 8), 131080 bytes
k16_0.899_0.537_0.537_0.538_c862-r2048_c16.tns,c size: (2048 x 16), 262152 bytes
k16_0.899_0.537_0.537_0.538_c862-r2048_c32.tns,c size: (2048 x 32), 524296 bytes
k16_0.899_0.537_0.537_0.538_c862-r2048_c64.tns,c size: (2048 x 64), 1048584 bytes
k16_0.899_0.537_0.537_0.538_c862-r2048_c128.tns,c size: (2048 x 128), 2097160 bytes
k16_0.899_0.537_0.537_0.538_c862-r2048_c256.tns,c size: (2048 x 256), 4194312 bytes
k16_0.899_0.537_0.537_0.538_c862-r2048_c512.tns,c size: (2048 x 512), 8388616 bytes
k16_0.899_0.537_0.537_0.538_c862-r2048_c1024.tns,c size: (2048 x 1024), 16777224 bytes
k16_0.899_0.537_0.537_0.538_c862-r2048_c2048.tns,c size: (2048 x 2048), 33554440 bytes
k16_0.899_0.537_0.537_0.570_c862-r4_c4.tns,c size: (4 x 4), 136 bytes
k16_0.899_0.537_0.537_0.570_c862-r4_c8.tns,c size: (4 x 8), 264 bytes
k16_0.899_0.537_0.537_0.570_c862-r4_c16.tns,B size: (16384 x 4096 x 4 x 16), 84468068 bytes
k16_0.899_0.537_0.537_0.570_c862-r4_c32.tns,c size: (4 x 32), 1032 bytes
k16_0.899_0.537_0.537_0.570_c862-r4_c64.tns,B size: (16384 x 1024 x 4 x 64), 81338316 bytes
k16_0.899_0.537_0.537_0.570_c862-r4_c128.tns,B size: (16384 x 512 x 4 x 128), 78088812 bytes
k16_0.899_0.537_0.537_0.570_c862-r4_c256.tns,B size: (16384 x 256 x 4 x 256), 73243228 bytes
k16_0.899_0.537_0.537_0.570_c862-r4_c512.tns,B size: (16384 x 128 x 4 x 512), 66808604 bytes
k16_0.899_0.537_0.537_0.570_c862-r4_c1024.tns,B size: (16384 x 64 x 4 x 1024), 59426764 bytes
k16_0.899_0.537_0.537_0.570_c862-r4_c2048.tns,B size: (16384 x 32 x 4 x 2048), 52179644 bytes
k16_0.899_0.537_0.537_0.570_c862-r8_c4.tns,c size: (8 x 4), 264 bytes
k16_0.899_0.537_0.537_0.570_c862-r8_c8.tns,c size: (8 x 8), 520 bytes
k16_0.899_0.537_0.537_0.570_c862-r8_c16.tns,B size: (8192 x 4096 x 8 x 16), 83489452 bytes
k16_0.899_0.537_0.537_0.570_c862-r8_c32.tns,B size: (8192 x 2048 x 8 x 32), 81707364 bytes
k16_0.899_0.537_0.537_0.570_c862-r8_c64.tns,B size: (8192 x 1024 x 8 x 64), 78826524 bytes
k16_0.899_0.537_0.537_0.570_c862-r8_c128.tns,B size: (8192 x 512 x 8 x 128), 74587572 bytes
k16_0.899_0.537_0.537_0.570_c862-r8_c256.tns,B size: (8192 x 256 x 8 x 256), 69057772 bytes
k16_0.899_0.537_0.537_0.570_c862-r8_c512.tns,B size: (8192 x 128 x 8 x 512), 62700300 bytes
k16_0.899_0.537_0.537_0.570_c862-r8_c1024.tns,B size: (8192 x 64 x 8 x 1024), 56217324 bytes
k16_0.899_0.537_0.537_0.570_c862-r8_c2048.tns,B size: (8192 x 32 x 8 x 2048), 50162308 bytes
k16_0.899_0.537_0.537_0.570_c862-r16_c4.tns,c size: (16 x 4), 520 bytes
k16_0.899_0.537_0.537_0.570_c862-r16_c8.tns,c size: (16 x 8), 1032 bytes
k16_0.899_0.537_0.537_0.570_c862-r16_c16.tns,c size: (16 x 16), 2056 bytes
k16_0.899_0.537_0.537_0.570_c862-r16_c32.tns,B size: (4096 x 2048 x 16 x 32), 79197964 bytes
k16_0.899_0.537_0.537_0.570_c862-r16_c64.tns,B size: (4096 x 1024 x 16 x 64), 75344428 bytes
k16_0.899_0.537_0.537_0.570_c862-r16_c128.tns,B size: (4096 x 512 x 16 x 128), 70443732 bytes
k16_0.899_0.537_0.537_0.570_c862-r16_c256.tns,B size: (4096 x 256 x 16 x 256), 64999724 bytes
k16_0.899_0.537_0.537_0.570_c862-r16_c512.tns,B size: (4096 x 128 x 16 x 512), 59540660 bytes
k16_0.899_0.537_0.537_0.570_c862-r16_c1024.tns,B size: (4096 x 64 x 16 x 1024), 54237340 bytes
k16_0.899_0.537_0.537_0.570_c862-r16_c2048.tns,B size: (4096 x 32 x 16 x 2048), 49090124 bytes
k16_0.899_0.537_0.537_0.570_c862-r32_c4.tns,c size: (32 x 4), 1032 bytes
k16_0.899_0.537_0.537_0.570_c862-r32_c8.tns,c size: (32 x 8), 2056 bytes
k16_0.899_0.537_0.537_0.570_c862-r32_c16.tns,c size: (32 x 16), 4104 bytes
k16_0.899_0.537_0.537_0.570_c862-r32_c32.tns,c size: (32 x 32), 8200 bytes
k16_0.899_0.537_0.537_0.570_c862-r32_c64.tns,B size: (2048 x 1024 x 32 x 64), 71235724 bytes
k16_0.899_0.537_0.537_0.570_c862-r32_c128.tns,B size: (2048 x 512 x 32 x 128), 66438884 bytes
k16_0.899_0.537_0.537_0.570_c862-r32_c256.tns,B size: (2048 x 256 x 32 x 256), 61878604 bytes
k16_0.899_0.537_0.537_0.570_c862-r32_c512.tns,B size: (2048 x 128 x 32 x 512), 57583484 bytes
k16_0.899_0.537_0.537_0.570_c862-r32_c1024.tns,B size: (2048 x 64 x 32 x 1024), 53181740 bytes
k16_0.899_0.537_0.537_0.570_c862-r32_c2048.tns,B size: (2048 x 32 x 32 x 2048), 48549564 bytes
k16_0.899_0.537_0.537_0.570_c862-r64_c4.tns,c size: (64 x 4), 2056 bytes
k16_0.899_0.537_0.537_0.570_c862-r64_c8.tns,c size: (64 x 8), 4104 bytes
k16_0.899_0.537_0.537_0.570_c862-r64_c16.tns,c size: (64 x 16), 8200 bytes
k16_0.899_0.537_0.537_0.570_c862-r64_c32.tns,c size: (64 x 32), 16392 bytes
k16_0.899_0.537_0.537_0.570_c862-r64_c64.tns,c size: (64 x 64), 32776 bytes
k16_0.899_0.537_0.537_0.570_c862-r64_c128.tns,B size: (1024 x 512 x 64 x 128), 63340932 bytes
k16_0.899_0.537_0.537_0.570_c862-r64_c256.tns,B size: (1024 x 256 x 64 x 256), 59933588 bytes
k16_0.899_0.537_0.537_0.570_c862-r64_c512.tns,B size: (1024 x 128 x 64 x 512), 56536692 bytes
k16_0.899_0.537_0.537_0.570_c862-r64_c1024.tns,B size: (1024 x 64 x 64 x 1024), 52649396 bytes
k16_0.899_0.537_0.537_0.570_c862-r64_c2048.tns,B size: (1024 x 32 x 64 x 2048), 48279228 bytes
k16_0.899_0.537_0.537_0.570_c862-r128_c4.tns,c size: (128 x 4), 4104 bytes
k16_0.899_0.537_0.537_0.570_c862-r128_c8.tns,c size: (128 x 8), 8200 bytes
k16_0.899_0.537_0.537_0.570_c862-r128_c16.tns,c size: (128 x 16), 16392 bytes
k16_0.899_0.537_0.537_0.570_c862-r128_c32.tns,c size: (128 x 32), 32776 bytes
k16_0.899_0.537_0.537_0.570_c862-r128_c64.tns,c size: (128 x 64), 65544 bytes
k16_0.899_0.537_0.537_0.570_c862-r128_c128.tns,c size: (128 x 128), 131080 bytes
k16_0.899_0.537_0.537_0.570_c862-r128_c256.tns,B size: (512 x 256 x 128 x 256), 58891244 bytes
k16_0.899_0.537_0.537_0.570_c862-r128_c512.tns,B size: (512 x 128 x 128 x 512), 56008412 bytes
k16_0.899_0.537_0.537_0.570_c862-r128_c1024.tns,B size: (512 x 64 x 128 x 1024), 52383156 bytes
k16_0.899_0.537_0.537_0.570_c862-r128_c2048.tns,B size: (512 x 32 x 128 x 2048), 48144060 bytes
k16_0.899_0.537_0.537_0.570_c862-r256_c4.tns,c size: (256 x 4), 8200 bytes
k16_0.899_0.537_0.537_0.570_c862-r256_c8.tns,c size: (256 x 8), 16392 bytes
k16_0.899_0.537_0.537_0.570_c862-r256_c16.tns,c size: (256 x 16), 32776 bytes
k16_0.899_0.537_0.537_0.570_c862-r256_c32.tns,c size: (256 x 32), 65544 bytes
k16_0.899_0.537_0.537_0.570_c862-r256_c64.tns,c size: (256 x 64), 131080 bytes
k16_0.899_0.537_0.537_0.570_c862-r256_c128.tns,c size: (256 x 128), 262152 bytes
k16_0.899_0.537_0.537_0.570_c862-r256_c256.tns,c size: (256 x 256), 524296 bytes
k16_0.899_0.537_0.537_0.570_c862-r256_c512.tns,B size: (256 x 128 x 256 x 512), 55744220 bytes
k16_0.899_0.537_0.537_0.570_c862-r256_c1024.tns,B size: (256 x 64 x 256 x 1024), 52250036 bytes
k16_0.899_0.537_0.537_0.570_c862-r256_c2048.tns,B size: (256 x 32 x 256 x 2048), 48076476 bytes
k16_0.899_0.537_0.537_0.570_c862-r512_c4.tns,c size: (512 x 4), 16392 bytes
k16_0.899_0.537_0.537_0.570_c862-r512_c8.tns,c size: (512 x 8), 32776 bytes
k16_0.899_0.537_0.537_0.570_c862-r512_c16.tns,c size: (512 x 16), 65544 bytes
k16_0.899_0.537_0.537_0.570_c862-r512_c32.tns,c size: (512 x 32), 131080 bytes
k16_0.899_0.537_0.537_0.570_c862-r512_c64.tns,c size: (512 x 64), 262152 bytes
k16_0.899_0.537_0.537_0.570_c862-r512_c128.tns,c size: (512 x 128), 524296 bytes
k16_0.899_0.537_0.537_0.570_c862-r512_c256.tns,c size: (512 x 256), 1048584 bytes
k16_0.899_0.537_0.537_0.570_c862-r512_c512.tns,c size: (512 x 512), 2097160 bytes
k16_0.899_0.537_0.537_0.570_c862-r512_c1024.tns,B size: (128 x 64 x 512 x 1024), 52183476 bytes
k16_0.899_0.537_0.537_0.570_c862-r512_c2048.tns,B size: (128 x 32 x 512 x 2048), 48042684 bytes
k16_0.899_0.537_0.537_0.570_c862-r1024_c4.tns,c size: (1024 x 4), 32776 bytes
k16_0.899_0.537_0.537_0.570_c862-r1024_c8.tns,c size: (1024 x 8), 65544 bytes
k16_0.899_0.537_0.537_0.570_c862-r1024_c16.tns,c size: (1024 x 16), 131080 bytes
k16_0.899_0.537_0.537_0.570_c862-r1024_c32.tns,c size: (1024 x 32), 262152 bytes
k16_0.899_0.537_0.537_0.570_c862-r1024_c64.tns,c size: (1024 x 64), 524296 bytes
k16_0.899_0.537_0.537_0.570_c862-r1024_c128.tns,c size: (1024 x 128), 1048584 bytes
k16_0.899_0.537_0.537_0.570_c862-r1024_c256.tns,c size: (1024 x 256), 2097160 bytes
k16_0.899_0.537_0.537_0.570_c862-r1024_c512.tns,c size: (1024 x 512), 4194312 bytes
k16_0.899_0.537_0.537_0.570_c862-r1024_c1024.tns,c size: (1024 x 1024), 8388616 bytes
k16_0.899_0.537_0.537_0.570_c862-r1024_c2048.tns,B size: (64 x 32 x 1024 x 2048), 48025788 bytes
k16_0.899_0.537_0.537_0.570_c862-r2048_c4.tns,c size: (2048 x 4), 65544 bytes
k16_0.899_0.537_0.537_0.570_c862-r2048_c8.tns,c size: (2048 x 8), 131080 bytes
k16_0.899_0.537_0.537_0.570_c862-r2048_c16.tns,c size: (2048 x 16), 262152 bytes
k16_0.899_0.537_0.537_0.570_c862-r2048_c32.tns,c size: (2048 x 32), 524296 bytes
k16_0.899_0.537_0.537_0.570_c862-r2048_c64.tns,c size: (2048 x 64), 1048584 bytes
k16_0.899_0.537_0.537_0.570_c862-r2048_c128.tns,c size: (2048 x 128), 2097160 bytes
k16_0.899_0.537_0.537_0.570_c862-r2048_c256.tns,c size: (2048 x 256), 4194312 bytes
k16_0.899_0.537_0.537_0.570_c862-r2048_c512.tns,c size: (2048 x 512), 8388616 bytes
k16_0.899_0.537_0.537_0.570_c862-r2048_c1024.tns,c size: (2048 x 1024), 16777224 bytes
k16_0.899_0.537_0.537_0.570_c862-r2048_c2048.tns,c size: (2048 x 2048), 33554440 bytes
k16_0.899_0.537_0.532_0.484_c862-r4_c4.tns,c size: (4 x 4), 136 bytes
k16_0.899_0.537_0.532_0.484_c862-r4_c8.tns,c size: (4 x 8), 264 bytes
k16_0.899_0.537_0.532_0.484_c862-r4_c16.tns,c size: (4 x 16), 520 bytes
